DISCIPLINA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
BCL0306-15,-0.19692142,0.19824342,0.32153913,0.30229807,-0.25839776,-0.25327632,0.47497624,0.2459521,-0.023670487,-0.22908363,0.3733027,0.20544301,0.27845037,-0.09356155,-0.18544452,-0.066292495,-0.027748622,0.21641666,0.19261557,0.13411903,-0.10938315,0.23494494,0.3783919,-0.39872506,0.04253553,0.19871978,-0.14401072,0.25075057,0.058195014,0.08794804,0.17201439,0.3115392,-0.34895837,-0.24836715,0.017979521,0.08855226,-0.009742576,0.24376161,0.25912768,-0.105516516,0.30889964,0.13052028,-0.026877163,-0.094299845,0.042228065,-0.037463587,-0.11492949,-0.25221893,-0.21930437,0.24682592,0.20823821,0.11087815,-0.042564023,0.23433629,0.21472214,-0.042469386,0.09131591,-0.16547264,0.084277816,-0.26082534,0.18783751,-0.1568908,-0.1897294,-0.0639555
ESTB019-17,-0.15542322,0.119376294,-0.0057181497,-0.02413802,-0.05071365,-0.24229102,0.26969707,0.07238063,0.21461344,0.081976876,0.25947893,0.3883945,0.3556974,-0.0740822,-0.11120799,0.032807063,-0.11172975,0.06440679,0.5641935,0.4545256,-0.026208945,-0.023892736,0.17119779,-0.44860217,-0.18103153,0.097351655,-0.19284704,0.034475036,0.47137392,0.085977875,0.5033963,0.27571693,-0.6166523,0.08753323,0.2093489,0.02191227,-0.0045171888,0.17369208,0.40260836,0.16971497,0.5255644,-0.032588087,0.07564288,0.06472064,0.14893977,0.10921075,0.31466502,-0.39166525,-0.2599564,0.3036523,0.39850283,-0.024335492,0.046154022,0.047453474,0.2375471,-0.106822416,0.07342389,-0.050572444,0.18438698,-0.2869631,0.084874555,-0.21671818,-0.19679226,0.1294476
NHT1002-15,0.00076667033,-0.0074389037,0.014302086,-0.010036755,0.004803328,-0.0074260253,-0.0075230766,-0.014785897,0.0028865673,-0.0002605319,-0.012680221,0.0066984463,0.0069291387,-0.013954518,-0.006515609,0.011702994,-0.011608254,-0.0132380575,-0.0008608103,-0.0015609823,0.013375415,0.009599293,0.0026992075,0.0072005074,-0.014851183,-0.007283902,-0.009952016,0.0035169292,0.007686628,-0.0102149565,-0.012614761,0.0008172225,-0.0018843208,0.009170255,0.003052093,0.009719143,0.013458729,0.006254988,-0.014426654,-0.008030757,-0.0034566633,0.010997532,-0.013113566,-0.013339726,-0.014563287,-0.009011352,-0.0029808227,-0.015203873,-0.014114812,-0.012443641,-0.013923867,-0.014498511,-0.0021249782,-0.011808461,-0.0039037783,0.00025007874,0.008029234,-0.014238594,-0.0070972983,0.011832682,0.009446783,-0.0047115926,0.008195402,0.012523742
NHZ1003-15,-0.12386108,0.28743342,0.12406211,0.15658368,0.037743755,-0.13887392,0.2568124,0.27189746,0.160024,-0.045280393,0.36060736,0.06641263,0.48260525,-0.13375989,-0.24224946,-0.11162427,-0.17293139,-0.051630918,0.4316991,0.35368717,-0.37910903,0.072595336,0.513849,-0.3871071,-0.1615574,0.3649439,-0.04237473,0.15760988,0.10923102,0.020994138,0.067028396,0.17764927,-0.48412728,-0.0394818,-0.07117095,0.19009082,-0.20568012,0.25469095,0.33982038,0.08365106,0.43142912,0.10727525,0.05388947,-0.04071534,0.046505366,0.05790978,0.23615977,-0.30207372,-0.21871802,0.27715015,0.23790768,0.18797362,-0.0019826058,0.09469863,0.016392635,-0.027343787,0.06458099,-0.15729415,0.2391266,-0.43656367,0.1982308,0.02215957,-0.21982858,-0.14813398
MCNC001-23,-0.2756112,0.31476495,0.11413084,-0.06959119,0.10669507,-0.2635139,0.4247813,-0.2369161,0.26134604,-0.4750355,0.07935344,0.17120586,0.6449271,-0.30722088,-0.21081896,0.18062836,-0.030701078,0.22906847,0.440288,0.3421562,-0.5299276,-0.14604649,0.25844082,-0.5521533,-0.4690884,0.38188347,-0.32164773,-0.22177222,0.35680574,-0.18653096,0.1991812,0.29553044,-0.8730434,-0.34982312,0.19580716,0.12018041,-0.6949206,0.5266467,0.080474876,0.0790416,0.62734985,0.3441643,0.0967554,0.14574732,0.23911865,-0.26307067,0.35194787,-0.22681671,-0.25106254,0.27392128,0.26022077,0.1222556,-0.10566932,0.5820031,0.2013136,-0.08665615,-0.37212503,-0.102158755,0.1359034,-0.49603468,-0.03754393,-0.04544348,-0.25594795,-0.16152804
ESZB032-17,-0.09122787,0.09600915,0.11721573,0.05258846,0.0030956627,-0.11208294,0.13289733,-0.031727936,0.043670017,-0.019400956,0.10400548,0.12868175,0.19351985,-0.21200216,-0.09389278,0.012180823,-0.06777205,0.11320146,0.26142675,0.26259312,-0.16600193,0.075843215,0.13252847,-0.2636197,-0.09813718,0.23413724,-0.08718605,0.026082363,0.21671525,0.10128061,0.1638994,0.19012184,-0.37594798,-0.04130288,-0.0008152835,0.026895607,-0.12171748,0.23654035,0.17912436,0.02821088,0.31179172,0.044565234,0.07956045,0.026313124,0.02217882,-0.013568117,0.12436175,-0.3308828,-0.13852347,0.064540684,0.27539995,-0.0053159297,0.010971536,0.193092,-0.0021498133,-0.03732113,-0.022584891,-0.021110076,0.085197985,-0.2076032,0.06548577,-0.10446214,-0.09430785,0.084818326
NHT1053-15,-0.1523676,0.14889319,0.20322116,0.09940156,-0.018848116,-0.13892648,0.22466764,0.0052497396,0.007155458,-0.059236526,0.24329035,0.20482641,0.20458496,-0.16512348,-0.14440063,-0.022014752,0.0039607678,0.14199264,0.30659127,0.22315255,-0.12173114,0.025453238,0.24412075,-0.36949643,-0.16520777,0.18836138,-0.119010106,0.07813314,0.26794398,0.07906668,0.14750175,0.22357479,-0.48185244,-0.015687646,-0.0059489836,0.07104631,0.0244059,0.26785153,0.2097329,-0.08223943,0.29071248,0.1496303,0.05044527,-0.07156031,0.13573249,0.049987346,0.10444468,-0.33193377,-0.18388276,0.10612128,0.24586694,0.047512818,-0.04218681,0.1827935,0.108899385,-0.00500043,-0.021824976,-0.052402016,0.06265941,-0.2743817,0.13904178,-0.08542707,-0.105219446,-0.00528114
NHZ1008-15,-0.015414274,0.018140629,0.021908991,-0.007906217,0.00019687659,-0.021801459,0.03332815,-0.0005162337,0.004691359,0.003280345,0.027865944,0.016722044,0.027111141,-0.040404543,-0.021788118,0.0016602013,-0.018750539,0.008268067,0.050675806,0.03483054,-0.043643683,-0.0017260587,0.017520703,-0.06365949,-0.033553127,0.043257028,-0.024744311,-0.0029501054,0.051730447,0.020641189,0.017986821,0.03808584,-0.059925273,-0.014687904,-0.011129008,-0.00792825,0.0028843188,0.02767623,0.033220634,-0.008143351,0.04759508,0.0059883217,0.002001925,-0.002027511,-0.008110548,0.00747901,0.022267565,-0.07537291,-0.032155283,-0.00913939,0.050947092,0.009383362,-0.0068942355,0.030634126,0.012037997,-0.019485563,0.007947167,-0.0071549998,0.014709212,-0.045034025,0.0022515268,-0.030831512,0.0033520586,0.021062898
NHZ1009-15,-0.14588664,0.17842995,0.17636257,0.117175385,-0.026156954,-0.15786512,0.2081311,0.022220919,0.063257895,-0.0689699,0.22128178,0.17158905,0.2146542,-0.1892688,-0.1418243,-0.040922545,-0.03024172,0.09990744,0.29332078,0.24635872,-0.20856145,0.08969695,0.22938353,-0.3326507,-0.104397215,0.22562805,-0.13281198,0.069087945,0.16053592,0.12857677,0.10466215,0.19694218,-0.50115347,-0.009631367,0.007221179,0.09694827,-0.050442062,0.2444054,0.19966035,-0.028955223,0.2848857,0.07182988,0.10547485,-0.07097994,0.077255115,0.024997653,0.13036473,-0.30641353,-0.18812706,0.12086909,0.256865,0.044696845,-0.027450625,0.17797238,0.09181969,-0.014185416,-0.034872558,-0.087597,0.10823087,-0.27189183,0.10863299,-0.15904553,-0.11895394,-0.021591024
NHZ1076-15,0.1024326,0.7253067,0.30960152,0.12076233,0.22513252,-0.4895205,0.4397762,-0.33225256,0.15130365,0.117795534,0.5603664,0.25575393,1.0156819,-0.7418861,0.15463656,0.3641316,0.053222146,0.2411962,0.7985775,0.26887602,-0.13198791,0.18760617,0.43051532,-0.6535423,-0.32835394,0.57437444,-0.15177931,0.6363769,0.5508994,-0.15671466,0.32436585,0.6630047,-0.7605357,0.108820565,-0.1624955,-0.50763834,0.13859238,0.5893145,0.40077987,0.12144575,1.0174011,0.41365948,-0.13515747,-0.10121203,0.27401486,0.1672279,0.10756867,-0.49204707,-0.39375812,0.26589465,0.28006983,0.15212178,-0.062962025,0.39498386,0.13805315,-0.033348102,0.04467741,-0.0908849,0.070727155,-0.6024302,0.14974397,-0.38467038,0.1714218,0.05268141
NHBT001-23,-0.082579575,0.09253207,0.10404611,0.06509621,-0.00276722,-0.12667802,0.12224268,-0.0479321,0.081816696,-0.007120132,0.1276349,0.1297755,0.19624782,-0.17180604,-0.109874524,0.028518809,-0.0554767,0.09761137,0.25508833,0.23817109,-0.1798834,0.07112678,0.16269358,-0.27431,-0.10498642,0.17945483,-0.09519861,0.042347606,0.20470303,0.08622456,0.16136529,0.1854567,-0.3582952,-0.029466018,0.0017746347,0.023016676,-0.103149876,0.2340006,0.17026561,0.01888765,0.2996319,0.057755895,0.061803296,0.005617602,0.044019707,-0.016142558,0.090958916,-0.2850449,-0.14339356,0.041069895,0.22750139,0.0022862891,-0.013156271,0.17814489,0.008494358,-0.039095677,0.0033486055,-0.034309004,0.08133966,-0.21208695,0.07064247,-0.10692442,-0.06255092,0.07508461
ESTU023-17,-0.14092451,0.16776769,0.35171625,0.13301776,-0.06857381,-0.3033253,0.33935383,0.15493341,0.17243576,-0.113932334,0.32904822,0.21236713,0.21421172,-0.1518866,-0.18681696,-0.020762283,0.0044963136,0.112566374,0.21685275,0.26999354,-0.13475935,0.13406229,0.25637677,-0.3875191,-0.059797857,0.29025513,-0.0141375875,0.18816988,0.08247902,0.1995469,0.14625561,0.21319744,-0.28579903,-0.180946,-0.051712167,0.06977433,-0.020938566,0.27564895,0.24562867,-0.086926505,0.32007724,0.056305386,0.05166411,-0.024504311,0.028417835,0.0022947253,0.017126942,-0.309767,-0.14363113,0.09157916,0.27324024,-0.0008485759,0.032758478,0.18599638,0.12951958,-0.038646355,0.059250608,-0.029065348,0.06785468,-0.30373728,0.19805114,-0.0786211,-0.1628801,0.046445154
ESZM032-17,-0.033230033,0.009044005,0.028367385,0.018061085,0.007984154,-0.036416676,0.027072338,0.0127593605,0.011855121,-0.026076693,0.020821886,0.02888369,0.05039605,-0.041522734,0.0006159691,0.020852461,-0.018164348,0.038788393,0.046389095,0.039581094,-0.024724746,0.0034475063,0.014899012,-0.03994126,-0.0048706913,0.040134165,-0.0190321,0.018617533,0.023623073,0.010130925,0.034169346,0.041882943,-0.056621965,-0.014313593,0.0026619495,0.0071686073,-0.0028839735,0.058424942,0.026803063,-0.004160129,0.057385873,0.0007303421,0.015059934,-0.0092550535,-0.003720951,0.016441768,0.013278737,-0.06279483,-0.014450816,0.021238899,0.0444518,0.021576425,-0.005552658,0.04111005,0.030536499,-0.0034812395,0.01191647,0.001829717,0.019097624,-0.03158243,0.006992074,-0.030936869,-0.023289438,0.017789487
ESBM001-23,-0.034459088,0.102677874,0.03307867,0.09276088,-0.025149936,-0.1968775,0.22565433,-0.2609667,0.06519767,-0.063280754,0.12998101,0.33282235,0.2006237,-0.120315365,-0.081461705,-0.10337965,0.0063260095,0.024394494,0.3918874,0.2757721,0.001733037,0.13642512,0.10558525,-0.5542214,-0.10257951,0.42365348,-0.12209345,0.025949426,0.6175178,0.06820564,0.45229304,0.22512695,-0.64909345,0.0150813665,-0.23191026,0.4693468,-0.2782074,0.39324868,0.48689914,-0.03729377,0.7301758,-0.07907554,0.18426941,-0.027356949,-0.062538154,-0.1255422,0.3878796,-0.83995974,-0.23351023,0.17713366,0.63505065,0.31427187,0.18491498,0.1558937,-0.23244114,-0.12902865,-0.09887527,0.09371041,0.08926487,-0.484532,0.08258413,-0.16309047,0.0023347286,0.11369125
ESBM002-23,-0.2741004,0.006527413,-0.14544018,0.1594213,-0.1288908,-0.16813527,0.26424715,-0.40889552,-0.05640839,-0.11623735,0.13966347,0.5036591,0.20475031,-0.030943064,-0.13731514,0.1107684,-0.038677387,-0.08587335,0.566811,0.32000712,0.04345597,0.047458414,0.07725917,-0.59529877,0.113857135,0.49004585,-0.12476,-0.13592705,0.78278136,-0.11694444,0.5674742,0.38051063,-0.64040506,0.20278244,-0.1898691,0.77809584,-0.32316384,0.54842407,0.44054732,-0.02883745,0.88758165,-0.003384238,0.32878515,0.12487885,-0.14104398,-0.043016683,0.4201103,-1.0458202,-0.18026242,0.20854701,0.76442426,0.41652656,0.33817846,0.21613635,-0.3440047,-0.2338785,-0.16801375,0.25567567,0.027482478,-0.71096647,0.05729444,-0.24340893,-0.11127875,0.12538137
NHZ1077-15,-0.0843476,0.055735927,0.09172843,0.058941398,0.026575409,-0.09482437,0.11568057,-0.039895505,0.04384325,-0.0061667995,0.08277893,0.13782953,0.16661929,-0.14135034,-0.07631605,0.007394486,-0.051611837,0.09819984,0.21556829,0.17342316,-0.11847762,0.034748424,0.11671533,-0.21272834,-0.0538563,0.12982851,-0.057434585,0.011348013,0.1618475,0.06518952,0.1251176,0.15218736,-0.29822287,-0.0008034835,0.0027671473,0.006592331,-0.062020123,0.17851943,0.14347096,0.039786834,0.23852775,0.04254871,0.06732666,-0.0034807862,0.03551749,0.02101666,0.089520246,-0.24021421,-0.114222854,0.04395845,0.17861493,0.013678739,0.0067213704,0.124997325,0.022465153,-0.02190551,-0.030240843,-0.025509994,0.08540746,-0.17083766,0.060542926,-0.080925696,-0.08918497,0.06260064
NHBB009-23,-0.0989652,0.08024423,0.10360581,0.07889418,0.009881807,-0.114589415,0.14614542,-0.018984396,0.052954033,-0.015062079,0.12757622,0.16694653,0.19849162,-0.19478971,-0.10906738,0.012093081,-0.05560949,0.12278766,0.2760926,0.23359697,-0.19028759,0.034789383,0.1822204,-0.27121207,-0.06760711,0.18570614,-0.07782276,0.04471617,0.20866379,0.073979326,0.15051244,0.18038814,-0.36996862,-0.023104401,0.0066395514,0.025754957,-0.109852746,0.22197787,0.16971703,0.031949267,0.3155364,0.038465273,0.06597429,-0.011417741,0.04881263,-0.007885066,0.12760165,-0.3036631,-0.13544653,0.050764456,0.24285713,0.02038008,0.015264649,0.1912145,0.03465503,-0.019371795,-0.03447991,-0.015781332,0.1076007,-0.24714026,0.09241113,-0.12509598,-0.097090185,0.086430654
NHT1013-15,-0.11677691,0.10929644,0.14147843,0.14252175,-0.041447423,-0.1508078,0.2582133,0.061598532,0.04246712,-0.06642128,0.17410965,0.19153959,0.2615238,-0.13532418,-0.10583682,-0.037216935,-0.031759646,0.15750593,0.23840249,0.22161834,-0.17063993,0.06735187,0.24461159,-0.2851946,-0.056077074,0.24544652,-0.09143807,0.0777135,0.14742109,0.06344049,0.16566281,0.23602362,-0.42326424,-0.057237122,0.018484382,0.090171024,-0.10707078,0.2272444,0.18126898,0.017778791,0.32843882,0.06465862,0.05831119,-0.062478885,0.041463926,-0.0086076185,0.028921967,-0.31829467,-0.17543508,0.108289704,0.21428677,0.06009973,0.01483089,0.213867,0.052215133,-0.04611737,-0.0187298,-0.036848955,0.12443043,-0.26113352,0.090433046,-0.12614962,-0.11543886,0.05027646
BCL0308-15,-0.10953255,0.17245686,0.17129259,0.14510389,-0.0638189,-0.18908942,0.2541036,0.07533483,0.054997716,-0.07273676,0.19710456,0.17677575,0.24724315,-0.15499601,-0.14026412,-0.0062745563,-0.07794278,0.14391324,0.28950593,0.28120506,-0.21669604,0.07626288,0.2511999,-0.33242688,-0.06211364,0.19189858,-0.11763668,0.12500265,0.16548835,0.11178744,0.17162313,0.27198473,-0.42763773,-0.07807643,-0.013376768,0.07981543,-0.098182715,0.24894565,0.2389312,0.0031792498,0.3587709,0.057919163,0.06158149,-0.0104687745,0.04919949,0.018419158,0.04903809,-0.29708716,-0.1802038,0.11351217,0.24210913,0.041004036,-0.025229655,0.20726404,0.040237594,-0.026960809,0.012140395,-0.06247732,0.14043553,-0.2674101,0.115830295,-0.111125536,-0.13062711,0.03388362
ESTB013-17,-0.11214562,0.085011184,0.12722832,0.15198964,-0.030712401,-0.09623392,0.14922838,0.010619653,0.108717084,-0.016707374,0.14426357,0.17931394,0.19049346,-0.1659169,-0.15506302,-0.03897473,-0.07752846,0.2130952,0.22997217,0.24065661,-0.11624696,0.082669415,0.17600362,-0.2552525,-0.101628765,0.28665665,-0.09425922,0.095527105,0.090067714,0.06093571,0.1280419,0.18668643,-0.43542346,-0.13280658,0.057324834,-0.013615304,-0.029904222,0.28519785,0.17907234,-0.033271823,0.33137754,0.014563867,0.121933475,-0.008570757,0.042514127,0.036317762,0.07733953,-0.2622102,-0.09947615,0.051774755,0.28450269,-0.025567548,0.02560988,0.15785618,0.07385014,0.026122138,-0.079223104,-0.009976881,0.010766677,-0.24586561,0.14030658,-0.16657937,-0.11391833,0.06325891
NHZ6015-18,-0.06828161,0.09071105,0.09299853,0.061638437,0.016040841,-0.076703265,0.11281713,-0.044242866,0.045451593,-0.022660518,0.09730551,0.11419994,0.1635349,-0.14793833,-0.080630004,0.0010553439,-0.028675755,0.08333891,0.22608764,0.19772151,-0.1692855,0.032344107,0.12990531,-0.23071475,-0.08766599,0.17828801,-0.080392435,0.015690815,0.18933855,0.062769815,0.11165318,0.15568186,-0.30628014,-0.0072507896,-0.004431047,0.028019043,-0.082637414,0.20051613,0.15483078,0.028333336,0.25658232,0.0396057,0.062150165,-0.0072662258,0.030500902,-0.003016237,0.089246094,-0.22357355,-0.116734624,0.046493236,0.19783054,0.013988796,0.0005578784,0.14756957,0.027515335,-0.036699153,-0.024278311,-0.033533745,0.06546956,-0.19674931,0.055133246,-0.09696183,-0.07271435,0.032819457
NHZ6013-18,-0.04166125,0.022626592,0.027891189,0.026664862,0.03230569,-0.058240525,0.0585082,-0.059167888,0.05151926,0.00012850833,0.03559901,0.058941767,0.07959792,-0.09692416,-0.027658196,0.0066326503,-0.009419322,0.052134078,0.13053209,0.11795983,-0.09247242,0.014627519,0.044891514,-0.103126906,-0.047489192,0.089623176,-0.028843885,-0.017581888,0.09578306,0.028592367,0.07924967,0.09220901,-0.19051723,0.016682567,0.0057809595,-0.00031387195,-0.05045302,0.11917204,0.0858396,0.013659327,0.15365078,0.029127492,0.06227369,0.012936989,0.008947175,-0.00080818596,0.06200452,-0.15155493,-0.061756928,-0.0039640483,0.1114487,-0.008462429,0.025173109,0.0710741,-0.014080767,-0.0010816329,-0.005801927,0.01720518,0.051306065,-0.08796297,0.030799452,-0.049953256,-0.032250114,0.052862573
NHZ6011-18,-0.06998809,0.056904968,0.066010244,0.052041765,0.026432082,-0.07319858,0.08157642,-0.0027706362,0.038609434,-0.0105353715,0.062943414,0.08191493,0.13943575,-0.11422159,-0.07595746,0.00035631587,-0.03208267,0.08616038,0.18887308,0.14483017,-0.12528361,0.031051388,0.11049186,-0.1757892,-0.08002664,0.121196106,-0.045782246,0.031484675,0.13463473,0.058206026,0.10477022,0.12513694,-0.23837304,-0.0137079,-0.00782685,0.032748498,-0.052137177,0.14870323,0.11149744,-0.0021177481,0.18833487,0.037880667,0.04409932,-0.006196836,0.036799412,0.006471985,0.07298359,-0.20699857,-0.09417095,0.030823726,0.16789573,0.018153252,0.008580805,0.09609394,0.034852944,-0.0069006137,-0.0035690165,0.000459701,0.048310526,-0.145055,0.03592684,-0.061977465,-0.041256405,0.030369235
NHBT002-23,0.029333223,0.5353035,0.25228375,0.1103,0.17994444,-0.3860998,0.32549447,-0.2557297,0.10830744,0.059575368,0.38488597,0.21433775,0.7852368,-0.5391932,0.104374185,0.26759046,0.028758392,0.20641601,0.6361621,0.28821287,-0.16973089,0.12748738,0.35019755,-0.5681568,-0.28197777,0.44201514,-0.15216865,0.44374442,0.43485415,-0.09748502,0.3041577,0.53416044,-0.6587947,0.05430918,-0.0963879,-0.34314454,0.044649206,0.5090355,0.32809955,0.09953874,0.82563,0.31514946,-0.056254946,-0.051143788,0.1864957,0.09691971,0.15291418,-0.45943093,-0.35481107,0.22850886,0.28835985,0.09070709,-0.047899064,0.3047051,0.11913622,-0.029541612,0.0027328748,-0.06883806,0.07861734,-0.5207747,0.13102974,-0.3056679,0.06443741,0.08363858
ESZM036-17,-0.07096398,0.04675303,0.06483626,0.039041594,0.027131649,-0.06639737,0.06889549,-0.011882842,0.029786682,-0.0060823094,0.05446556,0.08390545,0.123687394,-0.11744822,-0.06279564,0.0077977544,-0.042950578,0.06104924,0.16756567,0.13587227,-0.09251279,0.039318554,0.06997196,-0.16813087,-0.06977459,0.119959384,-0.05059857,0.001083643,0.122158825,0.036229625,0.104957916,0.11838878,-0.21016556,-0.018189754,-0.009610508,0.0057934993,-0.043495856,0.13226412,0.09844497,0.018279748,0.17812578,0.0110941585,0.047004342,-0.008426043,0.029088134,0.0047004945,0.05282488,-0.1865395,-0.06557193,0.04669268,0.14620553,-0.00918921,0.02694913,0.113575555,0.006309051,-0.011729186,0.00083148025,-0.00232421,0.06003435,-0.11503316,0.055103596,-0.054036632,-0.06190339,0.025308706
ESZE089-17,-0.02930556,0.029541166,0.036805276,0.027453998,0.013575789,-0.04010224,0.03450632,-0.035684265,0.01911234,-0.005894143,0.05843936,0.060526993,0.058459558,-0.07680418,-0.0397334,0.010816637,-0.032745864,0.0266314,0.08229985,0.10485865,-0.049108863,0.028231751,0.065022044,-0.11625121,-0.031713765,0.076135725,-0.025473844,0.01203415,0.07442104,0.046769477,0.046392456,0.065957405,-0.15119974,-0.017712103,-0.0070912335,0.01108019,-0.04591049,0.08794785,0.065862246,0.018450078,0.10453199,0.01430212,0.03696178,0.0049971407,-0.007327714,0.0012697953,0.05229736,-0.13083352,-0.046647936,0.017106807,0.112186715,-0.006504609,-0.0044897525,0.079493254,-0.00230442,-0.009951866,-0.0039023191,-0.010686058,0.031885255,-0.065966904,0.0342115,-0.046403408,-0.043924216,0.034394026
NHZ1014-15,-0.060168047,0.118729845,0.075963825,0.051887106,-0.018449029,-0.096687056,0.1302378,-0.016342442,0.036572035,-0.01771248,0.11322262,0.09914599,0.18628857,-0.17163467,-0.072176725,0.029307991,-0.052399017,0.07893154,0.19783537,0.16126044,-0.12478022,0.050929613,0.124789745,-0.2211578,-0.08485839,0.16637656,-0.072249115,0.063247465,0.17319608,0.03597825,0.11716422,0.15661786,-0.26947102,-0.024458865,-0.03304184,-0.019864999,-0.041197475,0.17650138,0.13661501,0.029542513,0.24959356,0.043342616,0.04391797,-0.010455668,0.05706847,-0.00427912,0.040906556,-0.23105313,-0.10946789,0.082341395,0.19319437,0.028522937,-0.014542631,0.13244054,0.025134582,-0.014038239,0.002720526,-0.03976255,0.056972925,-0.16215962,0.054979187,-0.093468145,-0.04872778,0.027383808
